78,3,1412022.10,554930.87
78,4,1412018.61,554741.96
78,5,1412036.59,554741.61
78,6,1412019.95,554725.90
79,0,1411969.10,554773.20
79,1,1411981.03,554857.04
80,0,1411981.03,554857.04
80,1,1412003.02,554866.47
80,2,1412011.11,554918.07
80,3,1412003.14,554913.07
80,4,1411993.01,554937.86
81,0,1411778.20,554880.61
81,1,1411770.06,554831.79
81,2,1411667.78,554846.39
81,3,1411665.22,554841.45
82,0,1411795.54,554998.83
82,1,1411806.66,555057.89
82,2,1411697.56,555093.44
82,3,1411645.38,554844.47
83,0,1411685.29,554893.41
83,1,1411681.51,554870.60
83,2,1411670.63,554873.10
83,3,1411674.64,554899.81
83,4,1411696.81,554995.28
84,0,1411701.11,555013.84
84,1,1411708.44,555045.49
84,2,1411721.88,555039.68
84,3,1411718.74,555011.17
85,0,1411489.10,555002.96
85,1,1411407.93,554893.52
86,0,1411445.05,554907.89
86,1,1411431.15,554886.89
87,0,1410806.91,555046.31
87,1,1410782.42,555008.37
87,2,1410758.16,555023.97
87,3,1410698.87,554932.27
87,4,1410707.77,554926.63
87,5,1410697.53,554911.79
87,6,1410866.96,554795.83
87,7,1410923.51,554883.28
87,8,1410927.00,554880.84
87,9,1410935.96,554894.74
87,10,1410921.53,554904.63
87,11,1410927.12,554913.19
87,12,1410909.14,554925.52
87,13,1410936.54,554965.90
87,14,1410860.32,555018.03
87,15,1410856.72,555012.39
87,16,1410806.91,555046.31
88,0,1410500.00,554946.93
88,1,1410570.58,554965.03
88,2,1410567.20,554978.18
88,3,1410561.50,554976.84
88,4,1410555.86,554998.71
88,5,1410532.41,554992.66
88,6,1410529.85,555002.50
88,7,1410500.00,554994.76
89,0,1410500.00,555048.34
89,1,1410671.06,555002.85
89,2,1410673.85,555012.85
89,3,1410698.46,555006.22
89,4,1410703.70,555026.00
89,5,1410709.11,555024.55
89,6,1410713.47,555040.90
89,7,1410500.00,555097.74
90,0,1410715.74,555060.21
90,1,1410720.92,555080.23
90,2,1410500.00,555137.65
91,0,1410500.00,555116.13
91,1,1410715.74,555060.21
0,0,1413393.63,554012.70
0,1,1413446.93,554030.97
0,2,1413499.99,554050.17
1,0,1413370.94,554574.04
1,1,1413360.23,554559.27
1,2,1413344.41,554570.44
1,3,1413266.33,554459.95
1,4,1413279.77,554450.35
1,5,1413268.48,554434.35
1,6,1413455.13,554298.44
1,7,1413466.42,554314.38
1,8,1413482.36,554302.74
1,9,1413499.99,554326.94
2,0,1413499.99,554482.87
2,1,1413370.94,554574.04
3,0,1413191.91,554788.33
3,1,1413217.80,554755.57
4,0,1412935.62,555041.65
4,1,1412925.50,554916.04
4,2,1412953.95,554913.65
4,3,1412947.49,554833.54
4,4,1412961.92,554832.31
4,5,1412968.38,554912.66
4,6,1413132.57,554899.46
4,7,1413133.85,554915.11
4,8,1413138.21,554914.82
4,9,1413139.14,554925.29
4,10,1413140.71,554925.17
4,11,1413145.66,554919.30
4,12,1413142.87,554885.55
4,13,1413157.06,554885.78
4,14,1413162.18,554928.20
4,15,1413149.38,554943.21
4,16,1413136.52,554944.14
4,17,1413141.93,555010.76
4,18,1413133.03,555011.40
4,19,1413134.20,555025.77
4,20,1412935.62,555041.65
5,0,1413208.44,554905.10
5,1,1412891.29,554629.61
5,2,1412942.08,554571.13
5,3,1413259.11,554846.74
5,4,1413208.44,554905.10
6,0,1412913.74,554541.58
6,1,1412874.94,554525.64
6,2,1412873.89,554528.02
6,3,1412836.30,554512.55
6,4,1412905.42,554344.28
6,5,1412936.32,554356.91
6,6,1412928.76,554375.18
6,7,1412932.60,554376.75
6,8,1412927.77,554388.73
6,9,1412936.32,554392.22
6,10,1412938.36,554387.16
6,11,1412971.64,554400.84
6,12,1412913.74,554541.58
7,0,1413021.73,554345.97
7,1,1413009.80,554346.73
7,2,1412955.64,554300.24
7,3,1412954.94,554289.65
7,4,1413100.33,554119.64
7,5,1413335.74,554208.49
7,6,1413340.51,554218.90
7,7,1413315.20,554285.69
7,8,1413305.37,554290.12
7,9,1413127.04,554222.80
7,10,1413021.73,554345.97
8,0,1413127.74,554275.86
8,1,1413124.83,554259.40
8,2,1413109.35,554243.51
9,0,1413149.85,554270.45
9,1,1413146.47,554252.18
9,2,1413153.51,554232.81
10,0,1413299.72,554317.17
10,1,1413308.80,554300.36
11,0,1412927.82,554945.01
11,1,1412922.76,554951.82
11,2,1412925.50,554980.79
11,3,1412912.76,554981.73
11,4,1412913.05,554997.55
11,5,1412906.76,554997.73
11,6,1412908.80,555044.50
11,7,1412937.77,555042.12
12,0,1413396.02,555454.05
12,1,1413399.62,555339.49
12,2,1413477.94,555341.87
12,3,1413479.10,555306.21
12,4,1413499.99,555306.85
13,0,1413499.99,555392.37
13,1,1413473.69,555391.56
13,2,1413474.21,555372.83
13,3,1413435.87,555371.55
13,4,1413434.18,555424.84
13,5,1413450.18,555425.19
13,6,1413449.31,555455.62
13,7,1413396.02,555454.05
14,0,1413480.50,555999.97
14,1,1413488.87,555950.22
14,2,1413499.99,555952.09
15,0,1413333.18,555833.16
15,1,1413323.70,555828.57
15,2,1413329.34,555816.93
15,3,1413319.04,555811.93
15,4,1413323.00,555803.84
15,5,1413342.72,555813.32
15,6,1413333.18,555833.16
16,0,1413340.04,555841.77
16,1,1413348.60,555824.49
16,2,1413384.96,555842.41
16,3,1413375.24,555860.04
16,4,1413340.04,555841.77
17,0,1413298.21,555999.97
17,1,1413293.85,555903.16
17,2,1413355.81,555900.42
17,3,1413359.77,555988.33
17,4,1413390.02,555987.00
17,5,1413386.07,555899.32
17,6,1413447.68,555896.46
17,7,1413452.39,555999.97
18,0,1413135.48,555999.97
18,1,1413133.27,555952.03
18,2,1413182.49,555949.64
18,3,1413184.81,555999.97
19,0,1412888.55,555845.67
19,1,1412882.27,555826.94
19,2,1412916.25,555815.77
19,3,1412922.24,555835.32
19,4,1412888.55,555845.67
20,0,1412874.12,555815.59
20,1,1412874.01,555801.57
20,2,1412894.43,555801.34
20,3,1412894.54,555815.36
20,4,1412874.12,555815.59
21,0,1412676.13,555918.92
21,1,1412694.22,555856.67
21,2,1412703.36,555858.47
21,3,1412715.11,555822.11
21,4,1412715.46,555804.71
21,5,1412738.67,555805.87
21,6,1412740.30,555825.72
22,0,1412643.20,555977.28
22,1,1412662.98,555914.79
22,2,1412702.37,555927.18
22,3,1412682.59,555989.73
22,4,1412643.20,555977.28
23,0,1412692.42,555854.52
23,1,1412660.25,555845.38
23,2,1412669.61,555812.39
23,3,1412701.90,555821.64
23,4,1412692.42,555854.52
24,0,1412742.11,555891.64
24,1,1412740.36,555823.04
24,2,1412779.75,555822.22
24,3,1412781.38,555890.70
24,4,1412742.11,555891.64
25,0,1412766.08,555999.97
25,1,1412751.47,555991.94
25,2,1412767.71,555962.38
25,3,1412798.95,555979.55
25,4,1412787.72,555999.97
26,0,1412799.30,555977.51
26,1,1412766.49,555959.94
26,2,1412782.72,555929.45
26,3,1412815.65,555947.02
26,4,1412799.30,555977.51
27,0,1412828.10,555950.34
27,1,1412796.04,555933.64
27,2,1412818.50,555890.41
27,3,1412850.56,555907.11
27,4,1412828.10,555950.34
28,0,1412715.93,555699.11
28,1,1412714.88,555635.11
28,2,1412752.70,555634.41
28,3,1412753.80,555698.41
28,4,1412715.93,555699.11
29,0,1412714.65,555614.98
29,1,1412712.84,555551.21
29,2,1412750.66,555550.22
29,3,1412752.35,555613.99
29,4,1412714.65,555614.98
30,0,1412905.42,554344.28
30,1,1412917.93,554313.56
30,2,1412950.63,554335.38
30,3,1412964.65,554354.99
30,4,1412956.86,554359.82
31,0,1412944.35,554369.42
31,1,1412932.60,554376.75
32,0,1412399.07,555952.78
32,1,1412383.71,555999.97
33,0,1412373.70,555314.93
33,1,1412381.67,555314.93
33,2,1412409.25,555337.97
33,3,1412423.62,555345.83
34,0,1412568.78,555609.86
34,1,1412570.35,555730.65
35,0,1412570.35,555730.65
35,1,1412591.12,555729.19
36,0,1412148.18,555568.20
36,1,1412148.94,555570.41
36,2,1412151.73,555571.23
36,3,1412153.42,555569.66
37,0,1412307.14,555291.84
37,1,1412302.19,555286.19
38,0,1412339.43,555266.76
38,1,1412336.99,555260.07
39,0,1412637.38,555009.71
39,1,1412631.33,555003.43
40,0,1412293.06,555087.15
40,1,1412289.39,555084.71
41,0,1412246.28,554634.20
41,1,1412083.14,554537.45
42,0,1412072.96,554462.80
42,1,1412089.54,554460.30
43,0,1412089.54,554460.30
43,1,1412089.54,554460.30
43,2,1412060.27,554146.52
44,0,1412060.27,554146.52
44,1,1412040.61,554138.38
45,0,1412396.97,555999.97
45,1,1412404.53,555975.71
45,2,1412408.84,555971.87
45,3,1412428.91,555994.09
45,4,1412427.05,555999.97
46,0,1412243.25,555999.97
46,1,1412244.13,555976.58
46,2,1412201.71,555975.01
46,3,1412201.48,555980.42
46,4,1412167.68,555979.08
46,5,1412169.13,555943.71
46,6,1412271.41,555947.96
46,7,1412269.38,555999.97
47,0,1412256.81,555883.43
47,1,1412256.46,555863.42
47,2,1412244.83,555863.65
47,3,1412244.94,555869.70
47,4,1412194.50,555870.63
47,5,1412194.50,555873.42
47,6,1412169.48,555873.89
47,7,1412169.01,555849.16
47,8,1412171.52,555849.16
47,9,1412171.28,555834.79
47,10,1412169.48,555834.79
47,11,1412169.01,555810.12
47,12,1412189.67,555809.77
47,13,1412189.67,555812.57
47,14,1412287.12,555810.65
47,15,1412287.12,555808.44
47,16,1412308.01,555808.09
47,17,1412308.36,555828.74
47,18,1412306.79,555828.74
47,19,1412307.43,555863.65
47,20,1412308.24,555863.65
47,21,1412308.59,555885.00
47,22,1412284.45,555885.41
47,23,1412284.45,555882.97
47,24,1412256.81,555883.43
48,0,1412181.17,555763.63
48,1,1412180.24,555723.20
48,2,1412195.89,555722.79
48,3,1412194.96,555683.69
48,4,1412203.52,555674.97
48,5,1412314.76,555672.46
48,6,1412315.52,555700.57
48,7,1412320.46,555705.39
48,8,1412321.68,555756.54
48,9,1412317.90,555760.49
48,10,1412181.17,555763.63
49,0,1412410.82,555708.94
49,1,1412409.83,555645.64
49,2,1412448.23,555644.89
49,3,1412449.22,555708.19
49,4,1412410.82,555708.94
50,0,1412413.67,555791.56
50,1,1412412.22,555726.69
50,2,1412449.92,555725.82
50,3,1412451.37,555790.69
50,4,1412413.67,555791.56
51,0,1412495.82,555666.18
51,1,1412494.48,555627.26
51,2,1412557.79,555624.99
51,3,1412559.01,555663.85
51,4,1412495.82,555666.18
52,0,1412505.60,555786.67
52,1,1412504.14,555722.91
52,2,1412542.66,555722.09
52,3,1412544.11,555785.86
52,4,1412505.60,555786.67
53,0,1412563.08,555783.94
53,1,1412561.92,555745.77
53,2,1412625.05,555743.85
53,3,1412626.27,555782.14
53,4,1412563.08,555783.94
54,0,1412651.29,555779.23
54,1,1412649.71,555716.39
54,2,1412687.13,555715.46
54,3,1412688.58,555778.24
54,4,1412651.29,555779.23
55,0,1412631.33,555676.89
55,1,1412629.64,555613.12
55,2,1412666.70,555612.19
55,3,1412668.27,555675.95
55,4,1412631.33,555676.89
56,0,1412665.25,555573.79
56,1,1412631.33,555557.32
56,2,1412659.26,555499.60
56,3,1412693.18,555516.01
56,4,1412665.25,555573.79
57,0,1412583.27,555864.23
57,1,1412582.28,555814.60
57,2,1412618.99,555814.02
57,3,1412619.98,555863.53
57,4,1412583.27,555864.23
58,0,1412560.58,555957.61
58,1,1412533.00,555934.52
58,2,1412576.87,555882.73
58,3,1412604.27,555905.77
58,4,1412560.58,555957.61
59,0,1412486.75,555962.56
59,1,1412453.41,555949.76
59,2,1412466.21,555916.54
59,3,1412499.55,555929.34
59,4,1412486.75,555962.56
60,0,1412512.11,555872.73
60,1,1412512.11,555872.44
60,2,1412529.74,555872.44
60,3,1412530.15,555837.41
60,4,1412490.99,555837.06
60,5,1412490.76,555869.70
60,6,1412477.44,555869.58
60,7,1412477.09,555905.89
60,8,1412511.88,555906.30
60,9,1412512.11,555872.73
61,0,1412447.65,555904.96
61,1,1412445.09,555904.09
61,2,1412432.17,555936.96
61,3,1412393.89,555922.01
61,4,1412404.24,555895.42
61,5,1412408.72,555897.10
61,6,1412427.69,555848.81
61,7,1412464.52,555863.30
61,8,1412448.11,555905.19
61,9,1412447.65,555904.96
62,0,1412378.06,555566.05
62,1,1412349.67,555552.38
62,2,1412344.96,555562.27
62,3,1412324.42,555552.38
62,4,1412426.35,555340.30
62,5,1412446.31,555349.96
62,6,1412440.84,555361.31
62,7,1412469.76,555375.21
62,8,1412378.06,555566.05
63,0,1412552.20,555392.84
63,1,1412500.42,555355.02
63,2,1412522.88,555324.13
63,3,1412574.83,555361.89
63,4,1412552.20,555392.84
64,0,1412500.65,555555.63
64,1,1412466.73,555539.23
64,2,1412494.72,555480.64
64,3,1412528.81,555497.04
64,4,1412500.65,555555.63
65,0,1412546.09,555469.76
65,1,1412525.55,555459.17
65,2,1412542.83,555423.62
65,3,1412551.85,555427.98
65,4,1412549.47,555449.10
65,5,1412554.99,555452.48
65,6,1412546.09,555469.76
66,0,1412089.89,554067.98
66,1,1412083.95,554014.97
66,2,1412210.56,554000.72
66,3,1412216.43,554053.72
92,0,1410500.00,554364.82
92,1,1410531.42,554357.61
92,2,1410576.75,554554.84
92,3,1410500.00,554572.47
93,0,1410798.36,555067.43
93,1,1410781.72,555009.25
94,0,1410762.93,555020.88
94,1,1410774.80,555074.12
95,0,1411004.27,555015.41
95,1,1411005.84,555002.73
95,2,1411014.91,555013.44
95,3,1411004.27,555015.88
96,0,1411089.79,555449.74
96,1,1411057.56,555391.50
96,2,1411202.84,555311.21
96,3,1411235.13,555369.39
96,4,1411089.79,555449.74
97,0,1411242.35,555344.67
97,1,1411233.56,555330.76
97,2,1411243.92,555324.24
97,3,1411252.65,555338.15
97,4,1411242.35,555344.67
98,0,1411281.27,555282.29
98,1,1411263.99,555256.58
98,2,1411246.25,555268.45
98,3,1411237.87,555255.88
98,4,1411256.49,555243.43
98,5,1411239.21,555217.71
98,6,1411275.80,555193.33
98,7,1411318.57,555257.45
98,8,1411281.27,555282.29
99,0,1411196.97,555142.83
99,1,1411175.21,555106.47
99,2,1411193.42,555093.09
99,3,1411237.17,555067.08
99,4,1411244.04,555078.42
99,5,1411216.75,555130.96
99,6,1411196.97,555142.83
100,0,1411063.26,555249.60
100,1,1411025.21,555180.36
100,2,1411046.33,555168.78
100,3,1411040.86,555158.89
100,4,1411034.23,555162.61
100,5,1411013.58,555125.09
100,6,1411038.59,555111.30
100,7,1411032.08,555099.49
100,8,1411068.44,555079.65
100,9,1411112.54,555160.00
100,10,1411091.48,555171.46
100,11,1411094.74,555177.10
100,12,1411102.36,555173.03
100,13,1411129.53,555222.77
100,14,1411082.58,555248.61
100,15,1411078.45,555241.16
100,16,1411063.26,555249.60
101,0,1411191.61,555217.60
101,1,1411169.04,555227.60
102,0,1411068.03,555079.88
102,1,1411061.52,555065.80
103,0,1410507.51,555337.39
103,1,1410500.00,555309.29
104,0,1410500.00,555224.35
104,1,1410596.29,555198.63
104,2,1410625.04,555305.86
104,3,1410507.51,555337.39
105,0,1410626.49,555298.00
105,1,1410619.51,555270.95
105,2,1410648.83,555263.09
105,3,1410647.15,555256.81
105,4,1410698.11,555243.31
105,5,1410693.40,555225.33
105,6,1410672.63,555230.75
105,7,1410665.01,555202.24
105,8,1410914.78,555136.08
105,9,1410921.82,555162.50
105,10,1410890.99,555170.58
105,11,1410892.96,555177.74
105,12,1410843.04,555191.01
105,13,1410847.99,555209.86
105,14,1410868.30,555204.56
105,15,1410875.57,555232.08
105,16,1410626.49,555298.00
106,0,1410500.00,555388.88
106,1,1410898.38,555268.21
106,2,1410917.23,555330.53
106,3,1410929.56,555326.63
106,4,1410943.29,555372.07
106,5,1410500.00,555506.35
107,0,1410687.17,555999.97
107,1,1410677.57,555983.21
107,2,1410705.85,555967.39
107,3,1410724.18,555999.97
108,0,1410759.84,555999.97
108,1,1410759.84,555999.39
108,2,1410742.80,555999.97
109,0,1410738.96,555999.97
109,1,1410737.85,555968.96
109,2,1410786.43,555967.27
109,3,1410787.25,555993.98
109,4,1410791.50,555993.86
109,5,1410791.67,555999.97
110,0,1410804.88,555999.97
110,1,1410819.02,555961.10
110,2,1410847.99,555971.64
110,3,1410844.27,555982.11
110,4,1410847.41,555983.33
110,5,1410843.28,555994.68
110,6,1410857.94,555999.97
111,0,1410892.09,555996.60
111,1,1410897.50,555986.59
111,2,1410908.62,555984.44
111,3,1410922.99,555999.97
112,0,1410894.01,555999.97
112,1,1410892.09,555996.60
113,0,1411072.81,555668.22
113,1,1411105.15,555677.06
113,2,1411087.87,555740.83
113,3,1411055.53,555731.98
113,4,1411072.81,555668.22
114,0,1411175.79,555762.65
114,1,1411156.35,555751.30
114,2,1411172.06,555724.25
114,3,1411191.50,555735.47
114,4,1411175.79,555762.65
115,0,1411214.94,555649.37
115,1,1411193.42,555612.30
115,2,1411198.89,555609.16
115,3,1411193.42,555600.08
115,4,1411202.96,555594.67
115,5,1411244.50,555570.53
115,6,1411246.94,555574.60
115,7,1411255.79,555569.54
115,8,1411272.66,555598.86
115,9,1411269.87,555600.61
115,10,1411277.14,555613.41
115,11,1411214.94,555649.37
116,0,1411389.37,555631.97
116,1,1411342.48,555593.45
116,2,1411392.34,555532.94
116,3,1411398.74,555538.24
116,4,1411414.86,555518.69
116,5,1411426.32,555528.23
116,6,1411482.58,555459.75
116,7,1411492.71,555467.95
116,8,1411491.54,555469.52
116,9,1411529.19,555500.48
116,10,1411463.15,555580.88
116,11,1411452.62,555572.22
116,12,1411454.83,555569.66
116,13,1411446.33,555562.67
116,14,1411389.37,555631.97
117,0,1411593.24,555999.97
117,1,1411601.80,555989.73
117,2,1411574.63,555966.81
117,3,1411580.44,555959.88
117,4,1411619.89,555993.22
117,5,1411614.19,555999.97
118,0,1411721.59,555940.33
118,1,1411695.99,555918.98
118,2,1411694.31,555921.13
118,3,1411675.98,555905.77
118,4,1411625.01,555966.81
118,5,1411589.99,555937.42
118,6,1411578.23,555951.56
118,7,1411549.26,555927.42
118,8,1411555.77,555919.56
118,9,1411485.26,555860.62
118,10,1411521.85,555816.87
118,11,1411539.48,555831.65
118,12,1411558.92,555808.32
118,13,1411675.86,555906.01
119,0,1411645.55,555999.97
119,1,1411650.20,555994.21
119,2,1411653.52,555996.77
119,3,1411668.94,555977.92
119,4,1411671.96,555980.42
119,5,1411688.14,555960.52
119,6,1411692.04,555963.66
119,7,1411707.98,555944.06
119,8,1411714.50,555949.53
119,9,1411722.12,555939.98
119,10,1411736.37,555951.45
119,11,1411741.32,555945.28
119,12,1411718.86,555927.07
119,13,1411737.83,555903.74
119,14,1411740.79,555906.18
119,15,1411757.03,555886.34
119,16,1411759.18,555888.14
119,17,1411771.28,555873.31
119,18,1411765.11,555868.36
119,19,1411760.75,555873.66
119,20,1411752.66,555867.02
119,21,1411744.23,555877.56
119,22,1411723.57,555860.74
119,23,1411726.71,555857.02
119,24,1411707.63,555841.42
119,25,1411710.25,555838.17
119,26,1411690.70,555822.22
119,27,1411693.72,555818.62
119,28,1411674.41,555802.91
119,29,1411676.33,555800.46
119,30,1411656.26,555784.06
119,31,1411672.43,555764.10
119,32,1411663.06,555756.54
119,33,1411652.88,555769.16
119,34,1411643.69,555761.71
119,35,1411636.24,555770.91
119,36,1411615.82,555754.33
119,37,1411613.61,555756.89
119,38,1411593.59,555740.54
119,39,1411601.80,555730.53
119,40,1411595.40,555725.23
119,41,1411603.83,555714.94
119,42,1411600.81,555712.55
119,43,1411621.46,555687.18
119,44,1411641.07,555703.13
119,45,1411642.99,555700.68
229,91,1411550.79,555464.54
229,92,1411556.65,555467.57
229,93,1411562.52,555470.59
229,94,1411568.59,555473.13
229,95,1411574.85,555475.21
229,96,1411581.14,555477.18
229,97,1411587.64,555478.35
229,98,1411594.13,555479.53
229,99,1411600.64,555480.60
229,100,1411607.16,555481.61
229,101,1411613.69,555482.61
229,102,1411620.24,555483.37
229,103,1411626.79,555484.23
229,104,1411633.31,555485.22
229,105,1411639.67,555486.97
229,106,1411646.00,555488.83
229,107,1411652.20,555491.06
229,108,1411658.24,555493.71
229,109,1411664.30,555496.34
229,110,1411670.49,555498.64
229,111,1411676.67,555500.93
229,112,1411682.82,555503.34
229,113,1411688.96,555505.76
229,114,1411694.87,555508.68
229,115,1411700.76,555511.67
229,116,1411706.45,555515.01
229,117,1411712.14,555518.35
229,118,1411717.92,555521.54
229,119,1411723.67,555524.78
229,120,1411729.03,555528.63
229,121,1411734.39,555532.48
229,122,1411739.74,555536.35
229,123,1411745.07,555540.23
229,124,1411750.55,555543.91
229,125,1411756.08,555547.51
229,126,1411761.22,555551.64
229,127,1411766.33,555555.82
229,128,1411771.42,555560.03
229,129,1411776.47,555564.27
229,130,1411781.34,555568.73
229,131,1411786.16,555573.24
229,132,1411790.91,555577.82
229,133,1411795.63,555582.43
229,134,1411800.27,555587.12
229,135,1411804.92,555591.81
229,136,1411809.12,555596.89
229,137,1411813.11,555602.14
229,138,1411816.95,555607.50
229,139,1411820.17,555613.26
229,140,1411823.36,555619.04
229,141,1411826.40,555624.90
229,142,1411829.39,555630.78
229,143,1411832.24,555636.73
229,144,1411835.09,555642.69
229,145,1411837.07,555648.98
229,146,1411839.03,555655.28
229,147,1411841.12,555661.54
229,148,1411843.59,555667.66
229,149,1411846.05,555673.78
229,150,1411848.18,555680.03
229,151,1411850.17,555686.32
229,152,1411851.74,555692.68
229,153,1411851.95,555699.28
229,154,1411851.92,555705.88
229,155,1411851.71,555712.47
229,156,1411851.38,555719.06
229,157,1411850.76,555725.63
229,158,1411850.37,555732.21
229,159,1411850.44,555738.81
229,160,1411850.50,555745.41
229,161,1411850.56,555752.01
229,162,1411850.78,555758.61
229,163,1411851.11,555765.20
229,164,1411851.64,555771.77
229,165,1411852.70,555778.28
229,166,1411853.42,555784.83
229,167,1411853.54,555791.43
229,168,1411853.64,555798.03
229,169,1411853.69,555804.63
229,170,1411853.94,555811.22
229,171,1411854.50,555817.79
229,172,1411855.25,555824.35
229,173,1411856.30,555830.86
229,174,1411857.28,555837.39
229,175,1411858.26,555843.92
229,176,1411859.28,555850.44
229,177,1411860.35,555856.95
229,178,1411861.60,555863.43
229,179,1411862.76,555869.92
229,180,1411863.65,555876.46
229,181,1411864.53,555883.01
229,182,1411865.40,555889.55
229,183,1411866.27,555896.09
229,184,1411866.58,555902.68
229,185,1411866.87,555909.28
229,186,1411867.00,555915.87
229,187,1411867.09,555922.47
229,188,1411867.20,555929.07
229,189,1411867.45,555935.67
229,190,1411867.71,555942.26
229,191,1411867.97,555948.86
229,192,1411868.60,555955.43
229,193,1411869.23,555962.00
229,194,1411869.58,555968.59
229,195,1411869.86,555975.18
229,196,1411869.94,555981.78
229,197,1411870.24,555988.37
229,198,1411870.65,555994.96
229,199,1411871.53,555999.97
230,0,1411922.26,555999.97
230,1,1411923.76,555993.68
230,2,1411926.26,555987.57
230,3,1411929.38,555981.78
230,4,1411932.87,555976.18
230,5,1411933.53,555969.65
230,6,1411933.95,555963.07
230,7,1411933.88,555956.47
230,8,1411933.82,555949.87
230,9,1411933.76,555943.27
230,10,1411933.67,555936.67
230,11,1411933.56,555930.07
230,12,1411933.03,555923.51
230,13,1411931.87,555917.02
230,14,1411930.63,555910.53
230,15,1411929.31,555904.07
230,16,1411927.62,555897.69
230,17,1411925.78,555891.38
230,18,1411921.60,555886.27
230,19,1411917.43,555881.16
230,20,1411913.17,555876.11
230,21,1411909.60,555870.70
230,22,1411907.68,555864.38
230,23,1411906.98,555857.88
230,24,1411906.91,555851.28
230,25,1411907.32,555844.69
230,26,1411907.62,555838.10
230,27,1411907.69,555831.50
230,28,1411907.69,555824.90
230,29,1411907.62,555818.31
230,30,1411907.55,555811.71
230,31,1411907.48,555805.11
230,32,1411907.36,555798.51
230,33,1411907.21,555791.91
230,34,1411906.83,555785.32
230,35,1411906.44,555780.27
231,0,1411486.13,555999.97
231,1,1411480.21,555997.05
231,2,1411474.19,555994.39
231,3,1411467.93,555992.27
231,4,1411461.81,555989.84
231,5,1411455.87,555986.97
231,6,1411449.92,555984.11
231,7,1411444.30,555980.67
231,8,1411438.75,555977.09
231,9,1411433.09,555973.70
231,10,1411427.38,555970.38
231,11,1411422.02,555966.56
231,12,1411416.71,555962.63
231,13,1411411.50,555958.58
231,14,1411406.45,555954.77
231,15,1411405.46,555961.30
231,16,1411405.47,555967.60
231,17,1411409.10,555973.11
231,18,1411412.76,555978.60
231,19,1411417.73,555982.94
231,20,1411422.75,555987.22
231,21,1411428.30,555990.79
231,22,1411433.85,555994.36
231,23,1411439.41,555997.91
231,24,1411442.67,555999.97
232,0,1411583.12,555999.97
232,1,1411577.80,555996.06
232,2,1411571.95,555993.11
232,3,1411565.84,555990.62
232,4,1411560.27,555993.52
232,5,1411554.77,555997.17
232,6,1411549.61,555999.97
233,0,1411376.63,555999.97
233,1,1411373.97,555993.93
233,2,1411371.31,555987.89
233,3,1411368.34,555982.00
233,4,1411364.99,555976.34
233,5,1411360.94,555971.13
233,6,1411355.69,555967.23
233,7,1411349.98,555964.41
233,8,1411343.46,555965.45
119,46,1411662.54,555716.62
119,47,1411664.63,555714.01
119,48,1411683.83,555729.71
119,49,1411674.64,555741.06
